Survey.series,Deployment.date,Recovery.date,Sampling.Note,Sampled.Fish.Number,Cage.Number,Fish.Length.mm,Fish.Weight.g,Fish.Species,HEAD_OPER,MOUTH_GILLS,ANT.DORS,POST.DORS,ANT.VENT,POST.VENT,DORSAL,PECTORAL,PELVIC,ANAL,ADIPOSE,CAUDAL,BAG,BIN,TOTAL
Loch Linnhe Sea Lice Settlement Experiment,08/05/2013,16/05/2013,* Cage 1 suffered 100% mortality from bird predation.,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,1,1,200,95.1,Salmon,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,2,1,225,106.9,Salmon,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,3,1,210,84.3,Salmon,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,4,1,250,165,Salmon,1,0,0,0,3,2,1,0,1,0,0,0,0,0,8
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,5,1,210,105,Salmon,0,0,0,0,3,0,0,9,0,2,0,0,0,0,14
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,6,1,190,78.3,Salmon,0,0,0,0,1,2,0,0,2,0,0,0,0,0,5
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,7,1,210,100.7,Salmon,0,0,0,3,0,0,0,0,1,0,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,8,1,235,138.6,Salmon,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,9,1,200,85.8,Salmon,0,0,0,0,0,5,0,0,2,0,0,0,0,0,7
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,10,1,230,108,Salmon,0,0,0,0,2,2,0,0,2,0,0,0,0,0,6
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,11,1,200,73.5,Salmon,0,0,0,0,2,0,0,0,1,1,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,12,1,220,118,Salmon,0,0,0,0,2,0,0,0,1,1,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,13,1,200,95.5,Salmon,0,0,0,0,0,5,0,0,2,0,0,0,0,0,7
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,14,1,210,89.5,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,15,1,210,92,Salmon,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,16,1,200,91.5,Salmon,0,0,0,0,3,0,0,0,2,0,0,0,0,0,5
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,17,1,235,126.4,Salmon,0,0,0,0,8,0,0,0,1,1,0,0,0,0,10
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,18,1,213,113.4,Salmon,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,19,1,205,93.9,Salmon,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,20,1,220,124.1,Salmon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,21,1,218,99.4,Salmon,0,0,0,0,6,6,2,0,5,0,0,0,0,0,19
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,22,1,215,111.7,Salmon,0,0,0,0,1,0,0,0,2,1,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,23,1,212,104.6,Salmon,0,0,0,0,3,2,0,0,2,0,1,0,0,0,8
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,24,1,194,73.5,Salmon,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,25,1,230,128,Salmon,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,26,1,239,143,Salmon,0,0,0,0,2,1,0,0,2,1,0,0,0,0,6
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,27,1,197,93.4,Salmon,0,1,0,0,3,0,0,0,1,1,0,0,0,0,6
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,28,1,198,104.9,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,29,1,207,103.8,Salmon,0,0,0,0,3,2,0,0,1,0,0,0,0,0,6
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,30,1,230,122.1,Salmon,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,31,1,220,118.9,Salmon,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,32,1,249,155.4,Salmon,0,0,0,0,3,1,0,0,2,0,0,0,0,0,6
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,33,1,217,111.7,Salmon,0,0,0,0,5,0,0,0,1,1,0,0,0,0,7
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,34,1,249,141.4,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,35,1,230,117.9,Salmon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,36,1,204,99.8,Salmon,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,37,1,210,105.8,Salmon,0,0,0,0,4,0,0,0,1,1,0,0,0,0,6
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,38,1,207,93.2,Salmon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,39,1,231,123.6,Salmon,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,40,1,235,108.8,Salmon,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,41,1,194,92.2,Salmon,0,1,0,0,3,2,0,0,4,1,0,0,0,0,11
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,42,1,239,113.1,Salmon,0,0,0,0,1,1,0,0,1,1,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,43,1,224,105.7,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,44,1,190,66.5,Salmon,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,45,1,174,64,Salmon,0,0,0,0,1,1,0,0,2,0,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,02/10/2013,09/10/2013,NA,46,1,245,147.6,Salmon,0,0,0,0,5,2,0,0,3,0,0,0,0,0,10
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,1,1,205,98.2,Salmon,0,0,0,0,1,1,0,0,2,0,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,2,1,190,88.2,Salmon,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,3,1,195,89.3,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,4,1,195,80.6,Salmon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,5,1,193,77.1,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,6,1,209,83.5,Salmon,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,7,1,175,76.9,Salmon,0,0,0,0,6,0,0,1,0,0,0,0,0,0,7
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,8,1,190,74.3,Salmon,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,9,1,185,81.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,10,1,210,100.5,Salmon,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,11,1,200,103.4,Salmon,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,12,1,165,72.9,Salmon,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,13,1,205,117.7,Salmon,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,14,1,210,129.8,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,15,1,195,117.7,Salmon,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,16,1,210,109.5,Salmon,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,17,1,195,104.3,Salmon,0,0,0,0,2,1,0,0,2,0,0,0,0,0,5
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,18,1,210,106.1,Salmon,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,19,1,195,102.4,Salmon,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,20,1,215,137.2,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,21,1,225,141,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,22,1,205,117.9,Salmon,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,23,1,185,87.4,Salmon,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,24,1,215,140.5,Salmon,0,0,0,0,6,0,0,1,2,1,0,0,0,0,10
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,25,1,205,114.4,Salmon,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,26,1,185,78.4,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,27,1,180,93.9,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,28,1,210,116.7,Salmon,0,0,0,0,0,0,0,1,2,1,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,29,1,200,105.2,Salmon,0,0,0,0,3,0,0,1,1,0,0,0,0,0,5
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,30,1,190,99.4,Salmon,0,0,0,0,2,1,0,0,0,1,0,0,0,0,4
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,31,1,205,112,Salmon,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,32,1,195,104.1,Salmon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,33,1,205,116.3,Salmon,0,0,0,0,3,0,0,0,2,0,0,0,0,0,5
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,34,1,225,120.5,Salmon,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,35,1,195,115.6,Salmon,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,36,1,165,75.1,Salmon,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,37,1,215,134.7,Salmon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,38,1,175,96.6,Salmon,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,39,1,190,100.8,Salmon,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,40,1,190,90.6,Salmon,0,0,0,0,5,0,0,0,1,0,0,0,0,0,6
Loch Linnhe Sea Lice Settlement Experiment,09/10/2013,15/10/2013,NA,41,1,220,118.3,Salmon,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3
